OID,ID,DIR,LENGTH,BPHCODE,BPHSEG,AUTHORITY,AUTHCODE,TRAFAUTH,TRAFCODE,STREETNAME,STREETCODE,ROADNAME,START_,LAT_START,LON_START,FINISH,LAT_END,LON_END,BPHDIR,BPHType,Usable,Infra,RoadType,BPHPlace,DirType,DirTraffic,Topology,DIV_Veh,DIV_Walk,Signpost,Parking,Level_,Paint,Trees,TWIDTH,TWIDTHWAY,LENGTH_M,MAX_SLOPE,OPEN_YEAR,LASTCHANGE,Shape_Length
-1,40,0,48.810000000000002, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,כיכר המפרשיות,633500.219999999972060,165481.200000000011642,כיכר המפרשיות,633511.219999999972060,165434.940000000002328,מערב,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,צמוד להולכי רגל,,לא,מדרכה,ללא,אין,220,110.000000000000000,48.810000000000002,-1.000000000000000,-1,20/07/2023 00:00:00,48.812428649268796
-1,41,0,8.990000000000000, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,מעבר חצייה,633511.219999999972060,165434.940000000002328,מעבר חצייה,633508.719999999972060,165426.309999999997672,מערב,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,8.990000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,8.987964022115932
-1,42,0,7.130000000000000, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,מעבר חצייה,633506.969999999972060,165420.809999999997672,מעבר חצייה,633505.680000000051223,165413.799999999988358,מערב,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,7.130000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,7.133705600814445
-1,43,0,83.150000000000006, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,כיכר המפרשיות,633505.680000000051223,165413.799999999988358,כיכר המפרשיות,633431.979999999981374,165385.470000000001164,דרום,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,צמוד להולכי רגל,,לא,מדרכה,ללא,אין,220,110.000000000000000,83.150000000000006,-1.000000000000000,-1,20/07/2023 00:00:00,83.154662422793294
-1,44,0,35.670000000000002, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,כיכר המפרשיות,633482.800000000046566,165504.790000000008149,פינת דרך ארץ,633504.939999999944121,165532.750000000000000,צ-מז,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,צמוד להולכי רגל,,לא,מדרכה,ללא,אין,220,110.000000000000000,35.670000000000002,-1.000000000000000,-1,20/07/2023 00:00:00,35.672217171413187
-1,45,0,6.150000000000000, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,מעבר חצייה,633504.939999999944121,165532.750000000000000,מעבר חצייה,633509.359999999986030,165537.029999999998836,צ-מז,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,6.150000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,6.151293868161233
-1,46,0,5.840000000000000, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,מעבר חצייה,633512.770000000018626,165541.600000000005821,מעבר חצייה,633515.739999999990687,165546.630000000004657,צ-מז,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,5.840000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,5.844646165863790
-1,47,0,189.729999999999990, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,פינת דרך ארץ,633515.739999999990687,165546.630000000004657,כניסה לחנייה,633645.869999999995343,165683.600000000005821,צ-מז,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,צמוד להולכי רגל,,לא,מדרכה,ללא,אין,220,110.000000000000000,189.729999999999990,-1.000000000000000,-1,20/07/2023 00:00:00,189.733923804491582
-1,48,0,20.399999999999999, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,כניסה לחנייה,633651.079999999958090,165683.910000000003492,כניסה לחנייה,633665.760000000009313,165696.869999999995343,צ-מז,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,צמוד להולכי רגל,,לא,מדרכה,ללא,אין,220,110.000000000000000,20.399999999999999,-1.000000000000000,-1,20/07/2023 00:00:00,20.395776686065886
-1,49,0,5.560000000000000, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,מעבר חצייה,633665.760000000009313,165696.869999999995343,מעבר חצייה,633667.060000000055879,165702.269999999989523,מזרח,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,5.560000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,5.559895034995799
-1,50,0,212.259999999999991, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,כניסה לחנייה,633667.060000000055879,165702.269999999989523,שדרות ירושלים,633858.699999999953434,165784.440000000002328,צ-מז,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה כבדה,קו הפרדה,,לא,מדרכה,ללא,בצד אחד,220,110.000000000000000,212.259999999999991,-1.000000000000000,-1,20/07/2023 00:00:00,212.264271280259237
-1,51,0,21.420000000000002, ,0,אשדוד,0070,אשדוד,0070,שדרות ירושלים, ,-1,פינת משה דיין,633853.770000000018626,165792.649999999994179,תחנת אוטובוס,633847.010000000009313,165812.980000000010477,מזרח,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה כבדה,קו הפרדה,,כן,מדרכה,קיימת תקינה,בצד אחד,220,110.000000000000000,21.420000000000002,-1.000000000000000,-1,20/07/2023 00:00:00,21.423001511129904
-1,52,0,162.310000000000002, ,0,אשדוד,0070,אשדוד,0070,שדרות ירושלים, ,-1,תחנת אוטובוס,633842.170000000041910,165826.690000000002328,פינת הבנים,633770.010000000009313,165971.589999999996508,דר-מז,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה כבדה,קו הפרדה,,כן,מדרכה,קיימת תקינה,בצד אחד,220,110.000000000000000,162.310000000000002,-1.000000000000000,-1,20/07/2023 00:00:00,162.311031166274745
-1,53,0,5.380000000000000, ,0,אשדוד,0070,אשדוד,0070,שדרות ירושלים, ,-1,מעבר חצייה,633770.010000000009313,165971.589999999996508,מעבר חצייה,633771.310000000055879,165976.809999999997672,מזרח,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,5.380000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,5.376117440301188
-1,54,0,6.150000000000000, ,0,אשדוד,0070,אשדוד,0070,שדרות ירושלים, ,-1,מעבר חצייה,633772.410000000032596,165979.470000000001164,מעבר חצייה,633769.270000000018626,165984.750000000000000,דר-מז,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,6.150000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,6.145610508386310
-1,55,0,4.800000000000000, ,0,אשדוד,0070,אשדוד,0070,שדרות ירושלים, ,-1,מעבר חצייה,633768.380000000004657,165986.359999999986030,מעבר חצייה,633766.140000000013970,165990.609999999986030,דר-מז,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,4.800000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,4.804347420421209
-1,56,0,5.360000000000000, ,0,אשדוד,0070,אשדוד,0070,שדרות ירושלים, ,-1,מעבר חצייה,633762.680000000051223,165994.380000000004657,מעבר חצייה,633757.459999999962747,165995.579999999987194,דרום,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,5.360000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,5.355224030904733
-1,57,0,7.990000000000000, ,0,אשדוד,0070,אשדוד,0070,שדרות ירושלים, ,-1,מעבר חצייה,633766.010000000009313,165993.739999999990687,מעבר חצייה,633772.859999999986030,165997.839999999996508,צ-מז,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,7.990000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,7.990634420907970
-1,58,0,7.850000000000000, ,0,אשדוד,0070,אשדוד,0070,שדרות ירושלים, ,-1,מעבר חצייה,633774.739999999990687,165999.649999999994179,מעבר חצייה,633781.369999999995343,166003.850000000005821,צ-מז,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,7.850000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,7.850630640292666
-1,59,0,7.660000000000000, ,0,אשדוד,0070,אשדוד,0070,שדרות ירושלים, ,-1,מעבר חצייה,633790.770000000018626,165987.989999999990687,מעבר חצייה,633784.250000000000000,165983.980000000010477,דר-מע,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,7.660000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,7.656696639574174
-1,60,0,7.660000000000000, ,0,אשדוד,0070,אשדוד,0070,שדרות ירושלים, ,-1,מעבר חצייה,633781.699999999953434,165982.549999999988358,מעבר חצייה,633774.959999999962747,165978.910000000003492,דר-מע,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,7.660000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,7.662008690210297
-1,61,0,5.250000000000000, ,0,אשדוד,0070,אשדוד,0070,שדרות ירושלים, ,-1,מעבר חצייה,633786.439999999944121,166010.040000000008149,מעבר חצייה,633784.910000000032596,166005.010000000009313,מערב,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,5.250000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,5.253983484013975
-1,62,0,153.389999999999986, ,0,אשדוד,0070,אשדוד,0070,שדרות ירושלים, ,-1,פינת קרן היסוד,633804.000000000000000,165980.769999999989523,תחנת אוטובוס,633872.910000000032596,165844.089999999996508,צ-מע,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה כבדה,קו הפרדה,,כן,מדרכה,קיימת תקינה,בצד אחד,220,110.000000000000000,153.389999999999986,-1.000000000000000,-1,20/07/2023 00:00:00,153.393614603927745
-1,63,0,34.289999999999999, ,0,אשדוד,0070,אשדוד,0070,שדרות ירושלים, ,-1,תחנת אוטובוס,633877.189999999944121,165832.079999999987194,פינת משה דיין,633888.329999999958090,165799.649999999994179,מערב,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה כבדה,קו הפרדה,,לא,מדרכה,קיימת תקינה,בצד אחד,220,110.000000000000000,34.289999999999999,-1.000000000000000,-1,20/07/2023 00:00:00,34.292713667251469
-1,64,0,5.270000000000000, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,מעבר חצייה,633858.699999999953434,165784.440000000002328,מעבר חצייה,633863.689999999944121,165782.760000000009313,צפון,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,5.270000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,5.273016179800543
-1,65,0,7.160000000000000, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,מעבר חצייה,633866.579999999958090,165782.489999999990687,מעבר חצייה,633873.670000000041910,165783.480000000010477,צפון,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,7.160000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,7.159754189730118
-1,66,0,6.800000000000000, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,מעבר חצייה,633876.660000000032596,165784.630000000004657,מעבר חצייה,633883.420000000041910,165785.329999999987194,צפון,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,6.800000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,6.796557629345170
-1,67,0,5.210000000000000, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,מעבר חצייה,633886.859999999986030,165784.970000000001164,מעבר חצייה,633889.829999999958090,165789.239999999990687,צ-מז,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,5.210000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,5.208291100027648
-1,68,0,463.029999999999973, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,שדרות ירושלים,633866.280000000027940,165754.459999999991851,כיכר המפרשיות,633504.979999999981374,165483.690000000002328,דר-מע,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,צמוד להולכי רגל,,כן,מדרכה,ללא,בצד אחד,400,200.000000000000000,463.029999999999973,-1.000000000000000,-1,20/07/2023 00:00:00,463.033077519083406
-1,69,0,353.529999999999973, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,שדרות ירושלים,633906.800000000046566,165788.290000000008149,פינת רוגוזין,634253.599999999976717,165736.309999999997672,צפון,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה כבדה,קו הפרדה,,לא,מדרכה,ללא,בצד אחד,260,130.000000000000000,353.529999999999973,-1.000000000000000,-1,20/07/2023 00:00:00,353.529250968311260
-1,70,0,21.750000000000000, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,כיכר מפקורה,634248.540000000037253,165729.269999999989523,כיכר מפקורה,634265.439999999944121,165741.010000000009313,צ-מז,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה כבדה,צמוד להולכי רגל,,לא,מדרכה,ללא,אין,220,110.000000000000000,21.750000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,21.752963736231255
-1,71,0,7.890000000000000, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,מעבר חצייה,634248.540000000037253,165729.269999999989523,מעבר חצייה,634245.140000000013970,165722.149999999994179,דר-מע,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,7.890000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,7.890859555096132
-1,72,0,6.970000000000000, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,מעבר חצייה,634243.489999999990687,165718.640000000013970,מעבר חצייה,634240.640000000013970,165712.279999999998836,דר-מע,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,6.970000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,6.969327801249070
-1,73,0,7.170000000000000, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,מעבר חצייה,634265.439999999944121,165741.010000000009313,מעבר חצייה,634272.000000000000000,165738.109999999986030,צ-מע,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,7.170000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,7.170871657521875
-1,74,0,7.440000000000000, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,מעבר חצייה,634274.670000000041910,165737.179999999993015,מעבר חצייה,634281.670000000041910,165734.660000000003492,צפון,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,7.440000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,7.439167750362915
-1,75,0,550.929999999999950, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,כיכר מפקורה,634281.670000000041910,165734.660000000003492,כיכר הטיילת,634781.180000000051223,165827.799999999988358,צפון,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה כבדה,קו הפרדה,,לא,מדרכה,ללא,אין,240,120.000000000000000,550.929999999999950,-1.000000000000000,-1,20/07/2023 00:00:00,550.932953403656711
-1,76,0,57.670000000000002, ,0,אשדוד,0070,אשדוד,0070,הטיילת, ,-1,כיכר הטיילת,634862.000000000000000,165746.500000000000000,כיכר משה דיין,634826.619999999995343,165790.910000000003492,דר-מז,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה כבדה,קו הפרדה,,לא,מדרכה,ללא,בצד אחד,220,110.000000000000000,57.670000000000002,-1.000000000000000,-1,20/07/2023 00:00:00,57.674500092906833
